LATITUDE,LONGITUDE,ARC_ID,YEAR,VH,CYC,PED,FATAL,SERIOUS_INJURY,MINOR_INJURY,NO_INJURY
34.081020355,-118.17804718,3818219615340810191865124435_3818217455340810242491808790,2021,1,0,0,0,1,0,0
34.118873596,-118.193710327,38180627553411887521650994_3818068365341187762384743600,2021,1,0,0,0,1,0,0
34.064891815,-118.338630676,3816613665340649271717922302_38166136853406485710296915162,2021,0,0,1,0,1,0,0
34.066238403,-118.205688477,3817942265340661745083084685_3817948375340664895083084687,2021,0,0,1,0,1,0,0
34.07459259,-118.167175293,381832830534074604364727443_381832837534072988122668529,2021,0,0,1,0,1,0,0
34.07459259,-118.167175293,381832837534072988122668529_381832830534074604364727443,2021,0,0,1,0,1,0,0
33.9454422,-118.360191345,3816408885339454818584988028_3816398085339454678584982263,2021,0,0,1,0,1,0,0
34.052650452,-118.312187195,381687815534052637122668610_3816878145340527673392717249,2021,0,1,0,0,1,0,0
33.945381165,-118.365730286,381634289533945423122898977_3816342905339453084344793661,2021,0,0,1,0,1,0,0
34.045200348,-118.543731689,381456286534045246122810801_381456185534044829123082732,2021,1,0,0,0,1,0,0
34.032772064,-118.212112427,3817877065340328404015386743_381787905534032751123016316,2021,0,0,1,0,1,0,0
34.096500397,-118.223922729,3817760515340965311615975141_3817761515340964959598404592,2021,1,0,0,0,1,0,0
34.02299881,-118.44215393099999,3815579155340230458395940498_381557827534023002123173869,2021,0,0,1,0,1,0,0
34.078868866,-118.278312683,3817228525340795781839344519_381721186534078543755087159,2021,0,0,1,0,1,0,0
34.008155823,-118.265281677,3817347395340081771716461380_3817347475340076119981089225,2021,1,0,0,0,1,0,0
34.277355194,-118.604911804,3813950865342773224691652417_3813951085342774264687958016,2020,1,0,0,0,1,0,0
34.37323761,-118.498435974,3815014915343730991694151278_381501749534373397299630259,2022,1,0,0,0,1,0,0
33.87638855,-118.098709106,38190442953387648960411282_381900463533876461297814601,2022,1,0,0,0,1,0,0
34.487380981,-118.330780029,381669224534487955122802777_381669221534487310122773151,2022,1,0,0,0,1,0,0
33.909156799,-118.278411865,381721618533909160123603748_3817210165339091617628928759,2022,1,0,0,0,1,0,0
33.909156799,-118.278411865,3817210165339091617628928759_381721618533909160123603748,2022,1,0,0,0,1,0,0
33.960140228,-118.237426758,38176248953396014510297729977_381762596533960143122570049,2022,1,0,0,0,1,0,0
34.038188934,-118.021827698,381979245534038774668154_3819781215340381591621320587,2022,1,0,0,0,1,0,0
33.990821838,-118.33782959,381662190533990813122572261_381661159533990812122572264,2019,0,1,0,0,1,0,0
34.155319214,-118.443603516,381556615534155293374409484_381556271534155321374409490,2019,0,0,1,0,1,0,0
33.8764534,-118.158348083,3818432515338769181877368045_3818409135338763741877368102,2022,1,0,0,0,1,0,0
34.031265259,-118.335121155,3816649085340313824010014606_38166490753403121110224318791,2020,0,0,1,0,1,0,0
34.034248352,-118.221221924,381778805534034163317642132_381778634534034618317642133,2022,1,0,0,0,1,0,0
34.043571472000004,-118.200416565,381799606534043552250155789_3817993395340436738474111540,2021,0,0,1,0,1,0,0
33.945461273,-118.325469971,3816743965339454177825015488_3816746345339454146858378694,2021,0,0,1,0,1,0,0
34.045825958,-118.37651062,3816234995340458058411384336_381623553534045981612113615,2021,1,0,0,0,1,0,0
34.045825958,-118.37651062,381623553534045981612113615_3816234995340458058411384336,2021,1,0,0,0,1,0,0
34.000461578,-118.466003418,3815338715340005054026154824_3815339925340004454026154823,2021,0,0,1,0,1,0,0
34.090553284,-118.205123901,3817953345340911618460847571_3817946995340903142509854139,2021,1,0,0,0,1,0,0
34.054080963,-118.365730286,3816342175340539877245865949_3816343235340542086816917672,2021,1,0,0,0,1,0,0
34.043571472000004,-118.323677063,3816763415340441338410590538_38167634053404354760947741,2021,1,0,0,0,1,0,0
34.042758942,-118.25100708,3817494555340431843698094190_3817486465340426019612225246,2021,0,1,0,0,1,0,0
33.931030273,-118.319480896,3816811165339310293856579999_3816787245339310304012925098,2021,0,0,1,0,1,0,0
34.057628632,-118.309089661,3816908995340576421666841815_3816909015340570586304005221,2021,1,0,0,0,1,0,0
33.979373932,-118.370246887,381629846533979115123622934_381629771533979909122973717,2021,0,0,1,0,1,0,0
34.039890289,-118.323669434,381676357534039891123689342_3816760255340398894009883115,2021,1,0,0,0,1,0,0
34.104129791,-118.340423584,381659816534104136123597369_3816592475341041311724198140,2021,1,0,0,0,1,0,0
34.054080963,-118.365730286,3816343235340542086816917672_3816342175340539877245865949,2021,1,0,0,0,1,0,0
34.031963348,-118.244064331,3817561285340317876987282363_381755837534032031123066936,2021,0,1,0,0,1,0,0
34.074180603,-118.555976868,381444172534074241123129656_3814440065340742136017633623,2021,1,0,0,0,1,0,0
34.062805176,-118.211181641,3817892035340630778178773929_38178879953406278114941347,2021,1,0,0,0,1,0,0
34.104930878,-118.238250732,3817617725341049379602066264_3817617615341048739602171171,2021,0,0,1,0,1,0,0
34.054344177,-118.225769043,381774977534054633268545940_381774229534054340268545941,2021,1,0,0,0,1,0,0
34.009281158,-118.25213623,3817478495340096387875114140_381747852534009263123567409,2021,0,1,0,0,1,0,0
34.105239868,-118.321258545,3816788155341052562354337111_38167871153410525621490248,2021,0,0,1,0,1,0,0
33.931331635,-118.403968811,381596030533931344123112134_3815960465339311721031001818,2021,1,0,0,0,1,0,0
34.090751648,-118.320732117,381678809534090748123232446_3816796555340907514073531392,2021,0,0,1,0,1,0,0
34.059673309,-118.309089661,3816909115340595729969000821_381690911534059678123012934,2021,0,0,1,0,1,0,0
34.054019928,-118.262008667,381737922534054021122641714_3817385895340537414020094045,2021,1,0,0,0,1,0,0
34.054450989,-118.272331238,3817273405340545727370501154_381727669534054425123013013,2021,0,0,1,0,1,0,0
34.051498413,-118.242431641,38175758953405151724043919_3817574815340513963698060054,2021,1,0,0,0,1,0,0
34.060661316,-118.249382019,3817506465340606299033063065_381750590534060691250634049,2021,1,0,0,0,1,0,0
33.964435577,-118.353385925,3816466205339644401856035635_38164646353396443810286167623,2021,0,0,1,0,1,0,0
33.964435577,-118.353385925,38164646353396443810286167623_3816466205339644401856035635,2021,0,0,1,0,1,0,0
34.055755615,-118.243591309,38175640553405572318166171_3817564855340558026471392409,2021,1,0,0,0,1,0,0
34.05046463,-118.227333069,38177284953405102372568812_381772572534050066269607275,2021,1,0,0,0,1,0,0
33.951786041,-118.439109802,3815609285339517627391176954_3815607635339516933862466711,2021,1,0,0,0,1,0,0
34.1052742,-118.314727783,3816860245341053264073554452_381685251534105288123596886,2021,1,0,0,0,1,0,0
34.021621704,-118.253143311,381746527534021280122594810_3817468615340216281837220084,2021,0,0,1,0,1,0,0
34.003295898,-118.482437134,381517564534003333122818783_3815176125340032853268422068,2021,1,0,0,0,1,0,0
34.016216278,-118.501678467,3814981995340163357116963363_3814986045340160157083072328,2021,1,0,0,0,1,0,0
34.032466888,-118.5286026,381471555534032374248064573_381471134534032531534762462,2021,1,0,0,0,1,0,0
34.062728882,-118.24105835,3817591395340631376477068306_3817588395340625416732245810,2021,0,0,1,0,1,0,0
33.9883461,-118.47277832,3815271895339883769888570023_381527230533988322559796226,2021,0,0,1,0,1,0,0
33.9883461,-118.47277832,381527230533988322559796226_3815271895339883769888570023,2021,0,0,1,0,1,0,0
34.070652008,-118.279457092,381720512534070640123000358_3817205765340707539416816110,2021,0,0,1,0,1,0,0
33.937717438,-118.210289001,381789711533937477122991114_381789800533938407123345621,2021,1,0,0,0,1,0,0
34.105239868,-118.321258545,38167871153410525621490248_3816788155341052562354337111,2021,0,0,1,0,1,0,0
34.542934418,-117.958122253,382041834534542955123212045_3820419025345429554591319944,2022,1,0,0,0,1,0,0
34.193496704,-118.159317017,3818406905341935218180218265_3818405555341932438180218266,2022,1,0,0,0,1,0,0
34.186611176,-118.527282715,381472682534186617367899415_3814728155341866176283735137,2020,1,0,0,0,1,0,0
34.066848755,-118.640869141,381359072534066905123440113_381359142534066847123440111,2022,1,0,0,0,1,0,0
34.019870758,-118.180725098,381819426534019852363406725_381818842534019988806494670,2019,1,0,0,0,1,0,0
34.273044586,-118.032279968,3819678565342729651831667649_3819676545342731221831667659,2022,1,0,0,0,1,0,0
34.272361755,-118.04650116,3819539665342725971831667641_3819533595342723351831667637,2022,1,0,0,0,1,0,0
33.990058899,-118.204551697,3817954545339899765626095786_3817954525339901204008335815,2022,0,0,1,0,1,0,0
34.130340576,-118.349998474,381650006534130317408488700_3816499345341303637668086659,2020,1,0,0,0,1,0,0
34.024848938,-117.749420166,3822507035340247521832952124_3822503765340248698673036632,2019,1,0,0,0,1,0,0
34.378494263,-118.454475403,381546432534378439123241319_381545248534378523123241316,2022,1,0,0,0,1,0,0
34.239299774,-118.393707275,3816063525342393559884222677_381606262534239290122848136,2020,0,0,1,0,1,0,0
34.156665802,-118.421020508,3815785215341566716313641123_381578985534156693701936214,2022,1,0,0,0,1,0,0
33.873985291,-118.222038269,381778598533873922317767167_381777952533873984317767165,2019,1,0,0,0,1,0,0
34.130340576,-118.349998474,3816499345341303637668086659_381650006534130317408488700,2020,1,0,0,0,1,0,0
34.273044586,-118.032279968,3819676545342731221831667659_3819678565342729651831667649,2022,1,0,0,0,1,0,0
33.950485229,-118.17552948,3818254215339503614013514565_381824242533950516122601030,2021,0,0,1,0,1,0,0
34.013187408,-118.46559143099999,3815344915340132579902390748_381534383534013197333539393,2021,0,0,1,0,1,0,0
33.961730957,-118.361747742,3816382685339617103838223221_3816382675339618736792202697,2019,0,0,1,0,1,0,0
33.951927185,-118.345718384,3816543115339518897301137819_3816543115339521004989951322,2019,1,0,0,0,1,0,0
33.97700882,-118.366867065,381633143533977026122613199_3816331465339767977128010214,2019,0,0,1,0,1,0,0
33.97700882,-118.366867065,3816331465339767977128010214_381633143533977026122613199,2019,0,0,1,0,1,0,0
33.892360687,-118.295562744,381704998533892389122779073_3817044275338923706787953991,2021,0,0,1,0,1,0,0
33.964458466,-118.350410461,381649572533964471123479783_3816500945339644768410804674,2019,0,0,1,0,1,0,0
34.136116027999996,-117.955886841,3820439975341361178460939106_382044268534136119123723527,2020,1,0,0,0,1,0,0
34.033718109,-118.147148132,381852420534033879269612968_381853039534033632664180183,2019,1,0,0,0,1,0,0
33.904003143,-118.269462585,3817306855339033865631562650_381730493533904260122840804,2019,1,0,0,0,1,0,0
33.92583847,-118.369117737,381630887533925935272458609_3816309075339252857196337525,2022,1,0,0,0,1,0,0
34.116149902,-117.823997498,382176071534115438323968004_382176026534116956612596188,2022,1,0,0,0,1,0,0
33.839954376,-118.264129639,3817349365338409017725508277_381736264533839544624611225,2019,1,0,0,0,1,0,0
34.032920837,-118.220451355,381779192534033338317640726_381779621534032861317640727,2022,1,0,0,0,1,0,0
34.046764374,-117.9920578,3820077805340468764022270903_3820081215340466723586702359,2022,1,0,0,0,1,0,0
34.072219849,-117.943222046,382057428534072316444666458_382056722534072238444666463,2022,1,0,0,0,1,0,0
34.101055145,-117.984725952,382016352534104163668132_382015212534100759664272622,2019,1,0,0,0,1,0,0
34.689281464,-118.2891922,381715248534689291123025323_381710795534689288123033657,2019,1,0,0,0,1,0,0
34.689281464,-118.2891922,381710795534689288123033657_381715248534689291123025323,2019,1,0,0,0,1,0,0
34.762710571,-118.130996704,381869049534762687122621074_381858162534762605122520917,2019,1,0,0,0,1,0,0
33.918327332,-118.302360535,381697663533918332122568136_381695457533918331122568138,2022,1,0,0,0,1,0,0
34.173134,-118.156339,381844788534173034123312169_3818434595341731848460922062,2020,1,0,0,0,1,0,0
34.173134,-118.156339,3818434595341731848460922062_381844788534173034123312169,2020,1,0,0,0,1,0,0
34.152481079,-118.120819092,381881751534152536280550853_3818788605341524791340588505,2022,1,0,0,0,1,0,0
34.036613464,-118.489768982,381510488534036803122773767_381510207534036574122773768,2021,0,0,1,0,1,0,0
33.945438385,-118.355979919,3816440425339454778584988026_3816437475339454769682908744,2019,1,0,0,0,1,0,0
34.01713562,-118.494285583,3815055745340170264085338818_381505776534017189123261712,2021,1,0,0,0,1,0,0
33.948856354,-118.162986755,3818370685339487236431895083_3818370895339489453701930330,2021,0,0,1,0,1,0,0
33.944011688,-118.203819275,3817959425339440407709226967_3817965465339439737709226968,2021,0,1,0,0,1,0,0
33.944011688,-118.203819275,3817965465339439737709226968_3817959425339440407709226967,2021,0,1,0,0,1,0,0
33.959899902,-118.375343323,3816243885339599046344703117_381624680533959904123189012,2019,0,0,1,0,1,0,0
33.974819183,-118.157325745,3818425145339748284011859653_381843011533974773123429819,2021,1,0,0,0,1,0,0
33.946170807,-118.343948364,3816560745339460762249133078_381656072533946681123006760,2019,1,0,0,0,1,0,0
34.006732941,-118.489547729,3815104765340067635621007982_3815104075340067145621007980,2021,0,1,0,0,1,0,0
34.084438324,-118.090812683,381907962534084460268167402_381909226534084458268167398,2019,1,0,0,0,1,0,0
33.956432343,-118.337608337,3816625125339564281876966957_3816623725339564407002603474,2021,1,0,0,0,1,0,0
34.16588974,-118.60585022,3813942055341657661817872637_3813942295341659821817872639,2019,1,0,0,0,1,0,0
34.060424805,-118.042358398,3819576645340607216091648796_3819576605340604176091648800,2022,1,0,0,0,1,0,0
33.961742401,-118.348823547,3816509355339617807724144814_3816511925339617271717116155,2022,1,0,0,0,1,0,0
33.873905182,-118.309150696,3816908515338739562416746116_3816908525338737084010337517,2021,0,0,1,0,1,0,0
33.894657135,-118.317871094,3816817445338946647205023971_381682157533894659123068013,2021,0,0,1,0,1,0,0
33.90026474,-118.317878723,381682147533898306123175785_381682135533900694123545763,2021,1,0,0,0,1,0,0
33.90026474,-118.317878723,381682135533900694123545763_381682147533898306123175785,2021,1,0,0,0,1,0,0
33.951087952,-118.206558228,381793451533951102122919000_3817934385339510167918725514,2022,0,0,1,0,1,0,0
33.951087952,-118.206558228,3817934385339510167918725514_381793451533951102122919000,2022,0,0,1,0,1,0,0
33.9311409,-118.323921204,3816760775339310303856580014_3816760825339311541282071367,2020,1,0,0,0,1,0,0
34.259750366,-118.322433472,3816776695342597461871963619_381677471534259749353320438,2019,1,0,0,0,1,0,0
34.006732941,-118.489547729,3815104075340067145621007980_3815104765340067635621007982,2021,0,1,0,0,1,0,0
33.961742401,-118.348823547,3816511925339617271717116155_3816509355339617807724144814,2022,1,0,0,0,1,0,0
34.06710434,-118.042427063,381957574534067083310906213_3819576355340674978880277021,2022,0,1,0,0,1,0,0
33.950218201,-118.363548279,3816359375339502343996584659_381636474533950237122936914,2020,0,1,0,0,1,0,0
34.061443329,-118.016723633,3819831125340612656735519557_381983352534061464123151947,2022,0,1,0,0,1,0,0
33.965480804,-118.317741394,381682253533965480122728950_3816823175339654796280759981,2020,1,0,0,0,1,0,0
33.965480804,-118.317741394,3816823175339654796280759981_381682253533965480122728950,2020,1,0,0,0,1,0,0
33.969089508,-118.31993866,381680077533969075122707072_381680074533969994123042443,2020,0,0,1,0,1,0,0
34.05311203,-118.443748474,3815567215340525617554711449_3815561135340532686758962871,2020,0,1,0,0,1,0,0
34.0727005,-117.936431885,382063824534072715472535099_3820635645340727166787966516,2022,0,0,1,0,1,0,0
34.024852753,-118.484764099,381515239534024852122614762_3815151185340249552625007137,2022,1,0,0,0,1,0,0
33.976249695,-118.357620239,3816423335339763931784077058_3816423835339762401784077049,2022,1,0,0,0,1,0,0
34.03137207,-118.459060669,3815408595340313727940646658_3815411275340314224011194227,2022,1,0,0,0,1,0,0
34.035045624,-118.150085449,3818498305340349891098932965_38185042953403538874774081,2022,1,0,0,0,1,0,0
34.069843292,-118.108154297,3818918395340696754026845548_381891837534069851122440842,2022,0,1,0,0,1,0,0
34.069843292,-118.108154297,381891837534069851122440842_3818918395340696754026845548,2022,0,1,0,0,1,0,0
34.001899719,-118.484466553,3815155095340018523577969381_3815155755340018974003159988,2022,0,0,1,0,1,0,0
34.053264618,-117.958992004,382040288534053829123460038_382041056534053239123502384,2022,1,0,0,0,1,0,0
34.066040039,-118.116828918,3818831725340657206728901069_381883170534066187122620845,2022,1,0,0,0,1,0,0
33.959842682,-118.343963623,3816560295339597933860557968_3816560295339599043860557971,2022,1,0,0,0,1,0,0
34.070587158,-117.936988831,3820631845340710014073792646_3820630125340705754048988704,2022,0,0,1,0,1,0,0
34.028957367,-117.909515381,3820900145340291903251362263_3820912955340286164075592394,2022,1,0,0,0,1,0,0
34.090946198,-118.014549255,3819854065340909524085528760_381985554534090932122751097,2022,1,0,0,0,1,0,0
34.054046631,-117.931411743,3820674575340540597765326804_382068604534054048123309101,2022,1,0,0,0,1,0,0
34.054046631,-117.931411743,382068604534054048123309101_3820674575340540597765326804,2022,1,0,0,0,1,0,0
33.961669922,-118.326629639,381673480533961582123374792_3816734075339617012521698548,2022,1,0,0,0,1,0,0
34.052722931,-118.34387207,3816561015340526346790222454_3816562725340530984008002744,2020,0,0,1,0,1,0,0
34.040275574,-118.448692322,381551299534040261122901730_381552171534040783122832192,2020,0,0,1,0,1,0,0
33.846809387,-118.193878174,38180614753384672920399934_3818060625338469787823180479,2020,0,0,1,0,1,0,0
33.925079346,-118.20993042,381790982533924647386847560_381790018533925069384258479,2019,1,0,0,0,1,0,0
34.072021484,-118.224159241,3817758375340720291360055021_38177585153407202826208936,2020,1,0,0,0,1,0,0
33.965011597,-118.247673035,381752334533965007122944727_381752330533965797123449917,2022,1,0,0,0,1,0,0
34.227161407,-118.186630249,3818134555342271461831157239_3818133415342271381831157236,2019,1,0,0,0,1,0,0
34.362377167,-118.555389404,381444578534362498364063660_381444777534361901364063655,2019,1,0,0,0,1,0,0
34.171768188,-118.475616455,381524396534171770305708663_381524209534171712369785566,2020,1,0,0,0,1,0,0
34.037055969,-118.29094696,381710286534037041279663123_381708746534037060279663126,2022,1,0,0,0,1,0,0
34.512218475,-118.108360291,381891501534512122122408310_381891737534512838122408315,2019,1,0,0,0,1,0,0
33.987552643,-117.889289856,382110668533987496122805365_3821107695339876634076813316,2019,0,0,1,0,1,0,0
34.157344818,-118.6432724,3813568325341573656336921142_381351079534154863122540074,2022,1,0,0,0,1,0,0
34.26481,-118.50666,381493350534264810123105418_3814932485342648106780182608,2020,0,0,1,0,1,0,0
33.844993591,-118.351829529,381648843533844982122938328_3816478475338449884979287922,2020,1,0,0,0,1,0,0
34.106815338,-117.890274048,382109741534106795122707604_3821097415341073074038928075,2022,1,0,0,0,1,0,0
34.106815338,-117.890274048,3821097415341073074038928075_382109741534106795122707604,2022,1,0,0,0,1,0,0
34.27368927,-118.411689758,3815886145342733958218345338_3815883015342736931847109205,2020,1,0,0,0,1,0,0
33.941375732,-118.0963974,381903318533940891253879618_381903786533941797622039168,2022,1,0,0,0,1,0,0
33.928909302,-118.292381287,38170848353392887814975175_381707222533928878306264501,2019,1,0,0,0,1,0,0
33.932346344,-118.280807495,38171936953393340320445207_3817191715339322221376348376,2022,1,0,0,0,1,0,0
33.840591431,-118.31728363,3816827025338405931971207600_3816833925338405912020009973,2022,0,0,1,0,1,0,0
33.973659515,-118.079040527,3819209185339736712457548212_3819214525339735514028987131,2022,1,0,0,0,1,0,0
33.874729156,-118.193161011,3818066555338739458059370793_381806853533874749790300784,2022,1,0,0,0,1,0,0
33.997192383,-118.308944702,3816910705339971444010228189_3816910715339973977866869952,2020,1,0,0,0,1,0,0
34.268157959,-118.117401123,3818826885342681291831658807_3818825485342681971831658801,2022,1,0,0,0,1,0,0
34.667259216,-118.153251648,3818467605346669991842282781_3818467315346674498734817247,2022,1,0,0,0,1,0,0
33.930980682,-118.388328552,381611643533930963458887264_381611892533930984458887266,2022,1,0,0,0,1,0,0
34.05009079,-118.006484985,3819934105340499949712528383_381993885534050837664272619,2022,1,0,0,0,1,0,0
34.030921936,-118.331367493,381668669534030889122594226_381668358534031269122814310,2020,1,0,0,0,1,0,0
34.012378693,-118.337730408,38166232253401246763738745_381662215534012358122609763,2020,1,0,0,0,1,0,0
34.025520325,-118.354873657,38164515053402551960951825_3816446615340255104011494562,2020,0,0,1,0,1,0,0
34.165851593,-118.224555969,38177564853416663779367037_38177478853416381517591835,2022,1,0,0,0,1,0,0
33.935321808,-118.081840515,381918146533935359123043960_3819181455339352534060558335,2020,1,0,0,0,1,0,0
34.152629852,-118.225120544,381774951534152755361523475_3817748625341525853932236480,2022,1,0,0,0,1,0,0
34.014598846,-118.172538757,381827446534014776317626726_381827498534014534317626748,2022,1,0,0,0,1,0,0
33.917785645,-118.254646301,381745369533917790122594316_381744297533917789123288704,2022,1,0,0,0,1,0,0
34.677391052,-118.160209656,381838792534678461122449917_381841848534675146281353792,2022,1,0,0,0,1,0,0
34.321342468,-118.00189209,3819981565343212471831685024_3819979695343214681831684917,2019,1,0,0,0,1,0,0
34.321342468,-118.00189209,3819979695343214681831684917_3819981565343212471831685024,2019,1,0,0,0,1,0,0
33.884487152,-118.198654175,381801200533884862701702700_381801404533884459701702694,2019,1,0,0,0,1,0,0
34.207771301,-118.473449707,381526539534208246362709558_3815265285342070807113560613,2022,1,0,0,0,1,0,0
34.020107269,-118.185600281,3818133825340200821530583654_38181636753402008460409274,2022,1,0,0,0,1,0,0
33.834140778,-118.20866394,381791300533833914295525662_38179134553383417929414840,2022,1,0,0,0,1,0,0
34.553123474,-118.67011261,38132882853455372326409941_3813323335345517644055391810,2022,1,0,0,0,1,0,0
34.029727936,-118.405014038,3815944695340297481713503425_381596476534029580198191599,2022,1,0,0,0,1,0,0
34.265918732,-118.477882385,381521282534265919271331911_381523658534265904361485510,2022,1,0,0,0,1,0,0
33.985923767,-118.068000793,381932045533985956123660343_3819316855339855867203224040,2019,0,1,0,0,1,0,0
33.916355133,-118.254371643,38174583353391636510223122290_381745602533916371122625801,2022,1,0,0,0,1,0,0
33.916355133,-118.254371643,381745602533916371122625801_38174583353391636510223122290,2022,1,0,0,0,1,0,0
33.938209534,-118.309028625,3816912625339382156755787409_381690953533938217123184243,2022,1,0,0,0,1,0,0
33.938209534,-118.309028625,381690953533938217123184243_3816912625339382156755787409,2022,1,0,0,0,1,0,0
33.945560455,-118.274040222,3817261185339455791716288053_3817255475339455742554957807,2020,0,0,1,0,1,0,0
34.013462067,-118.165168762,3818340235340138291742549855_381834927534013441123194259,2020,1,0,0,0,1,0,0
34.030742645,-118.171264648,3818293515340320501613487078_3818278465340286561613580498,2022,1,0,0,0,1,0,0
33.971488953,-117.911613464,382088387533971508560373989_382088293533971365551192991,2019,1,0,0,0,1,0,0
33.971488953,-117.911613464,382088293533971365551192991_382088387533971508560373989,2019,1,0,0,0,1,0,0
34.319122314,-118.0027771,3819971245343190981831677935_3819972595343191751831684902,2022,1,0,0,0,1,0,0
34.319122314,-118.0027771,3819972595343191751831684902_3819971245343190981831677935,2022,1,0,0,0,1,0,0
34.140571594,-118.148826599,3818511685341401943064214867_3818511615341405821927962653,2020,1,0,0,0,1,0,0
33.873825073,-118.247505188,381752997533873766457315306_3817521075338739081779417989,2020,1,0,0,0,1,0,0
34.017654419,-118.165016174,3818347765340177064082694850_381835173534017621123066860,2022,0,0,1,0,1,0,0
34.466819763,-118.327949524,381673737534466897313103495_381670537534466693568790018,2022,1,0,0,0,1,0,0
34.059082031,-117.996429443,382003463534059040529296793_382003665534059127529296790,2020,1,0,0,0,1,0,0
33.933856964,-118.091567993,381909062533933146122508206_381908350533934176123765996,2022,1,0,0,0,1,0,0
34.161651611,-118.123008728,381876964534161662123129444_3818778035341616727651833838,2020,1,0,0,0,1,0,0
